document,source_sha256,line,text,verification_status,evidence,evidence_boundary
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,1,你现在负责本项目的 Phase -1：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,853,其他 HD-sEMG,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,855,除非后续分析证明需要，,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,856,不要全量下载。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,858,==================================================,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,859,6. 下载安全规则,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,860,==================================================,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,862,只优先使用：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,864,official dataset website,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,865,Zenodo,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,866,PhysioNet,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,867,Dryad,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,868,official university repository,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,869,official GitHub release,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,870,NinaPro official site,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,872,Kaggle 只在：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,874,它本身就是原始发布位置,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,875,或历史实验明确用了该版本,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,877,时使用。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,879,不要从：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,881,随机网盘,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,882,论坛附件,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,883,未知镜像,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,884,二次打包网站,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,886,下载数据。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,888,下载前记录：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,890,source URL,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,891,version,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,892,date,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,893,license,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,894,expected size,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,895,checksum（若官方提供）,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,897,下载后：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,899,计算 SHA256,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,900,保存：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,902,DATASET_MANIFEST.json,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,904,==================================================,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,905,7. 下载目录,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,906,==================================================,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,908,统一：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,910,data/,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,911,  raw/,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,912,    ds2_force/,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,913,    libemg_force/,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,914,    libemg_electrode_shift/,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,915,    unibo_inail/,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,916,    epn612/,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,917,    semg_manus/,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,918,    emg_fmg/,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,919,    ninapro_db6/,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,920,    great/,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,921,    grabmyo/,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,922,    ...,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,924,  processed/,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,926,  manifests/,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,928,禁止直接修改 raw data。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,930,raw/,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,931,只读。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,933,任何：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,935,resampling,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,936,filtering,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,937,label mapping,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,938,windowing,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,940,都输出到 processed/。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,942,==================================================,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,943,8. 每个 dataset 下载后立即 sanity check,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,944,==================================================,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,946,不要“下载成功”就算完成。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,948,随机抽：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,950,3 subjects,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,951,2 conditions,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,952,几个 trials,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,954,验证：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,956,文件可读取,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,957,channel 数正确,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,958,sampling rate 正确,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,959,labels 存在,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,960,condition metadata 存在,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,961,trial boundary 可恢复,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,962,NaN/Inf 比例,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,963,signal duration,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,964,明显饱和/flatline,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,966,绘制少量 sanity plots：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,968,raw EMG,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,969,envelope,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,970,PSD,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
